Date,Display_Month,Merchant,Description,Amount_ILS,Type,Category,IsInsurance,Source
21.5.2025,יוני.25,קואופ מודיעין קייזר,,235.43,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
16.4.2025,מאי.25,חשבון לשרותי סלקום,,236.58,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 7495
19.5.2025,יוני.25,קואופ מודיעין קייזר,,237.88,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
1.8.2025,אוג׳.25,סיטי מרקט מודיעין,,237.89,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
12.11.2025,דצמ׳.25,הייטקזון - מתנות ואתר,,238,הוצאה,חשמל ואלקטרוניקה,FALSE,CAL 8973
12.3.2025,אפר׳.25,נתח קצבים -מודיעין,,238.6,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
11.5.2025,יוני.25,דרך ארץ-עסקה רגילה,,238.64,הוצאה,כבישי אגרה,FALSE,MAX 4398
16.7.2025,אוג׳.25,קואופ מודיעין קייזר,,238.76,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
7.2.2026,פבר׳.26,MAINSTREAM,,240.42,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
8.4.2026,אפר׳.26,הפניקס ביטוח,,241,הוצאה,ביטוח רכב,TRUE,MAX 4398
19.9.2025,אוק׳.25,קואופ מודיעין קייזר,,241.7,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
18.10.2025,נוב׳.25,סופר פארם מודיעין שמשוני 101,,243.1,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
8.5.2026,מאי.26,הפניקס ביטוח,,244,הוצאה,ביטוח רכב,TRUE,MAX 4398
16.3.2025,אפר׳.25,חשבון לשרותי סלקום,,245.56,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 7495
4.12.2025,דצמ׳.25,קואופ מודיעין קייזר,,246.3,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
18.9.2025,אוק׳.25,"מינימרקט קייזר בע""מ",,247.05,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
10.4.2025,מאי.25,הראל-ביטוח בריאות,,248,הוצאה,ביטוח מחלות קשות,TRUE,CAL 4015
19.2.2026,מרץ.26,קואופ מודיעין קייזר,,248.25,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
10.12.2025,ינו׳.26,קואופ מודיעין קייזר,,248.47,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
20.4.2026,מאי.26,דרך ארץ,,249.33,הוצאה,כבישי אגרה,FALSE,MAX 4398
19.9.2025,אוק׳.25,אטליז בשר ועוד-צמרת,,249.49,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
24.10.2025,נוב׳.25,יוחננוף מודיעין כרמים,,249.86,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
4.2.2025,פבר׳.25,בר ליידרמן,,250,הוצאה,מתנות,FALSE,BIT
25.4.2025,מאי.25,לירן ליידרמן,,250,הוצאה,מתנות,FALSE,BIT
4.5.2025,מאי.25,לשכת ה-NLP הישראלית לקידו,,250,הוצאה,הוצאות עסק - שונות,FALSE,MAX 4398
3.2.2026,פבר׳.26,בר ליידרמן,,250,הוצאה,מתנות,FALSE,BIT
22.4.2026,מאי.26,לירן ליידרמן,,250,הוצאה,מתנות ואירועים,FALSE,BIT
4.5.2026,מאי.26,לשכת ה-NLP הישראלית לקידו,,250,הוצאה,הוצאות עסק - שונות,FALSE,MAX 4398
4.9.2025,ספט׳.25,"מינימרקט קייזר בע""מ",,258.65,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
14.1.2026,פבר׳.26,מכבי טבעי - מכבים,,258.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
11.4.2025,מאי.25,פול אנד בר קניון עזריאלי,,259.8,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
21.12.2025,ינו׳.26,MAC מודיעין- גמא,,263.2,הוצאה,בריאות וטיפוח - אחר,FALSE,CAL 8973
3.4.2025,אפר׳.25,קואופ מודיעין קייזר,,265.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
20.11.2025,דצמ׳.25,MAC אונליין,,266,הוצאה,בריאות וטיפוח - אחר,FALSE,MAX 4398
7.11.2025,נוב׳.25,"מינימרקט קייזר בע""מ",,266.42,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
17.12.2025,ינו׳.26,אטליז בשר ועוד-צמרת,,267.99,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.7.2025,אוג׳.25,לב השדה,,269.96,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.12.2025,ינו׳.26,מ.תחבורה - פנגו מוביט,,270,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
18.4.2026,מאי.26,מורה פרטית,,270,הוצאה,משפחה והשכלה - שונות,FALSE,BIT
10.5.2026,יוני.26,מורה פרטית,,270,הוצאה,משפחה והשכלה - שונות,FALSE,BIT
8.6.2025,יוני.25,קואופ מודיעין קייזר,,270.72,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
8.2.2026,פבר׳.26,הפניקס ביטוח,,275,הוצאה,ביטוח רכב,TRUE,MAX 4398
15.1.2026,פבר׳.26,‫חברת החשמל לישר,,275.44,הוצאה,חשמל,FALSE,Bank Yahav
11.5.2025,יוני.25,הראל-ביטוח בריאות,,276,הוצאה,ביטוח מחלות קשות,TRUE,CAL 4015
11.5.2025,יוני.25,"מינימרקט קייזר בע""מ",,276.91,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
30.10.2025,נוב׳.25,החברים של דקלה,,277.5,הוצאה,קורסים והרצאות,FALSE,MAX 4398
10.7.2025,אוג׳.25,הראל-ביטוח בריאות,,278,הוצאה,ביטוח מחלות קשות,TRUE,CAL 4015
5.9.2025,ספט׳.25,חנות החוויות כאל (פ),,278,הוצאה,"מופעים, הצגות וקולנוע",FALSE,CAL 8973
10.6.2025,יולי.25,הראל-ביטוח בריאות,,279,הוצאה,ביטוח מחלות קשות,TRUE,CAL 4015
10.8.2025,ספט׳.25,הראל-ביטוח בריאות,,279,הוצאה,ביטוח מחלות קשות,TRUE,CAL 4015
10.3.2026,אפר׳.26,הראל-ביטוח בריאות,,279.37,הוצאה,ביטוח מחלות קשות,TRUE,MAX 7495
10.4.2026,מאי.26,הראל-ביטוח בריאות,,279.91,הוצאה,ביטוח מחלות קשות,TRUE,MAX 7495
10.9.2025,אוק׳.25,הראל-ביטוח בריאות,,280,הוצאה,ביטוח מחלות קשות,TRUE,CAL 4015
10.11.2025,דצמ׳.25,הראל-ביטוח בריאות,,280.18,הוצאה,ביטוח מחלות קשות,TRUE,MAX 7495
10.2.2026,מרץ.26,הראל-ביטוח בריאות,,280.18,הוצאה,ביטוח מחלות קשות,TRUE,MAX 7495
10.12.2025,ינו׳.26,הראל-ביטוח בריאות,,281.52,הוצאה,ביטוח מחלות קשות,TRUE,MAX 7495
10.10.2025,נוב׳.25,הראל-ביטוח בריאות,,281.79,הוצאה,ביטוח מחלות קשות,TRUE,MAX 7495
18.6.2025,יולי.25,קואופ מודיעין קייזר,,281.84,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.4.2025,מאי.25,לב השדה,,281.96,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
22.10.2025,נוב׳.25,קואופ מודיעין קייזר,,285.18,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.4.2025,מאי.25,קואופ מודיעין קייזר,,285.28,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
1.1.2026,ינו׳.26,קואופ מודיעין קייזר,,285.35,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.3.2026,אפר׳.26,‫חברת החשמל לישר,,285.78,הוצאה,חשמל,FALSE,Bank Yahav
30.7.2025,אוג׳.25,קואופ מודיעין קייזר,,290.03,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
4.7.2025,יולי.25,קואופ מודיעין קייזר,,290.27,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
11.3.2025,אפר׳.25,YANGO DELI - APPLE PAY,,291.92,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
25.3.2025,אפר׳.25,מ.תחבורה - פנגו מוביט,,293,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
30.11.2025,דצמ׳.25,יוחננוף מודיעין כרמים,,294.2,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
3.5.2025,מאי.25,קפה גן סיפור נס ציונה,,295,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
5.9.2025,ספט׳.25,מכבי,,296.14,הוצאה,שירותי בריאות,FALSE,Bank Yahav
5.11.2025,נוב׳.25,‫מכבי,,296.44,הוצאה,שירותי בריאות,FALSE,Bank Yahav
3.5.2026,מאי.26,קואופ מודיעין קייזר,,298.6,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.5.2025,יוני.25,הדברה תכלת 1 דירה 5,,300,הוצאה,אחזקת בית ותיקונים,FALSE,BIT
22.6.2025,יולי.25,CARREFOUR מודיעין שמשוני-יציל,,300.87,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
10.3.2025,אפר׳.25,הראל-ביטוח בריאות,,302,הוצאה,ביטוח מחלות קשות,TRUE,CAL 4015
5.5.2026,מאי.26,‫מכבי,,303.17,הוצאה,"שירותי בריאות, יעוץ וטיפול",FALSE,Bank Yahav
12.3.2026,אפר׳.26,"הדגים של זיני בע""מ",,303.42,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
9.11.2025,נוב׳.25,כספומט הולי ביי מודיעין-,,306.9,הוצאה,משיכה מכספומט,FALSE,MAX 4398
28.8.2025,ספט׳.25,קואופ מודיעין קייזר,,308.39,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
8.8.2025,אוג׳.25,ויוינו זכרון יעקב,,310,הוצאה,אוכלים בחוץ,FALSE,MAX 4398
17.9.2025,אוק׳.25,הלה לוי ביו,,310,הוצאה,"מספרה, טיפוח ויופי",FALSE,BIT
17.7.2025,אוג׳.25,מרכז הדגים,,318,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.4.2026,מאי.26,קואופ מודיעין קייזר,,318.7,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
20.7.2025,אוג׳.25,"ליקוטבע בע""מ",,320,הוצאה,בריאות וטיפוח - אחר,FALSE,MAX 4398
25.2.2026,מרץ.26,מ.תחבורה - פנגו מוביט,,324,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
30.3.2026,אפר׳.26,אטליז בשר ועוד-צמרת,,325.11,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
24.7.2025,אוג׳.25,קואופ מודיעין קייזר,,325.16,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
30.1.2026,פבר׳.26,מחסני השוק מודיעין,,327.34,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
13.6.2025,יולי.25,קואופ מודיעין קייזר,,329.84,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
5.12.2025,דצמ׳.25,‫מכבי,,330.87,הוצאה,שירותי בריאות,FALSE,Bank Yahav
5.10.2025,אוק׳.25,מכבי,,331.16,הוצאה,שירותי בריאות,FALSE,Bank Yahav
5.3.2026,מרץ.26,‫מכבי,,332.45,הוצאה,שירותי בריאות,FALSE,Bank Yahav
16.1.2026,פבר׳.26,ביי סטייל,,332.5,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
29.3.2026,אפר׳.26,ביי סטייל,,332.5,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
5.4.2026,אפר׳.26,‫מכבי,,333.02,הוצאה,שירותי בריאות,FALSE,Bank Yahav
25.10.2025,נוב׳.25,הסיירת ציוד לחייל ולמטייל,,334.7,הוצאה,ציוד צבאי,FALSE,CAL 8973
4.11.2025,נוב׳.25,סופר שוק יוחננוף,,335.92,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
29.5.2025,יוני.25,סופר שוק יוחננוף,,336.77,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
21.12.2025,ינו׳.26,ליאור עדיקה - סניף מודיעין,,338.4,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
5.10.2025,אוק׳.25,סופר שוק יוחננוף,,339.02,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
5.1.2026,ינו׳.26,‫מכבי,,339.32,הוצאה,שירותי בריאות,FALSE,Bank Yahav
5.2.2026,פבר׳.26,‫מכבי,,339.32,הוצאה,שירותי בריאות,FALSE,Bank Yahav
8.7.2025,יולי.25,סופר פארם קניון מודיעין 153,,342.6,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
30.1.2026,פבר׳.26,אלברטו היירבוטיק,,343,הוצאה,בריאות וטיפוח - אחר,FALSE,MAX 4398
2.5.2025,מאי.25,הייטקזון - מתנות ואתר,,343.62,הוצאה,חשמל ואלקטרוניקה,FALSE,CAL 8973
24.3.2025,אפר׳.25,"המרכז לרפואת הרמב""ם",,345,הוצאה,בריאות וטיפוח - אחר,FALSE,MAX 4398
19.3.2025,אפר׳.25,סופר פארם קניון מודיעין 153,,346.1,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
13.11.2025,דצמ׳.25,Temu.com,,346.74,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
13.11.2025,דצמ׳.25,Temu.com,,346.74,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
31.8.2025,ספט׳.25,"י.נ.מרקטלינק בע""מ",,347,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
1.10.2025,אוק׳.25,פול ביג פאשן גלילות,,348.9,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
15.1.2025,פבר׳.25,העברת כספים bit,,350,הוצאה,אחזקת בית ותיקונים,FALSE,BIT
3.4.2025,אפר׳.25,מכון נועם,,350,הוצאה,יעוץ אנשי מקצוע - משפחה,FALSE,MAX 4398
21.9.2025,אוק׳.25,הלה לוי ביו,,350,הוצאה,"מספרה, טיפוח ויופי",FALSE,BIT
23.12.2025,ינו׳.26,רונה קוסמטיקה,,350,הוצאה,"מספרה, טיפוח ויופי",FALSE,BIT
16.2.2026,מרץ.26,TICKETS NP הופעות וכרטיסי,,358,הוצאה,"מופעים, הצגות וקולנוע",FALSE,MAX 4398
3.5.2026,מאי.26,מילגה-צמרת,,359,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
23.8.2025,ספט׳.25,איטל אופטויק מודיעין,,360,הוצאה,עיניים ואופטיקה,FALSE,MAX 7495
7.8.2025,אוג׳.25,קואופ מודיעין קייזר,,361.33,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.2.2026,מרץ.26,‫ע.מודיעין מכבים,,366.9,הוצאה,ארנונה,FALSE,Bank Yahav
25.9.2025,אוק׳.25,מ.תחבורה - פנגו מוביט,,367,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
24.8.2025,ספט׳.25,"סופרסונס בע""מ",,368.12,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
24.3.2026,אפר׳.26,"סופר פארם ישראל בע""מ",,369.8,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
6.3.2026,מרץ.26,יוני זילפה,,370,הוצאה,אחזקת בית ותיקונים,FALSE,BIT
8.3.2026,מרץ.26,יוני זילפה,,370,הוצאה,אחזקת בית ותיקונים,FALSE,BIT
8.3.2026,מרץ.26,הפניקס ביטוח,,375,הוצאה,ביטוח רכב,TRUE,MAX 4398
18.3.2026,אפר׳.26,סופר פארם מודיעין ישפרו סנטר 125,,381.8,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
29.3.2026,אפר׳.26,קואופ מודיעין קייזר,,382.66,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
29.9.2025,אוק׳.25,קואופ מודיעין קייזר,,387.52,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.6.2025,יולי.25,סופר שוק יוחננוף,,388.45,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
26.11.2025,דצמ׳.25,סופר פארם קניון מודיעין 153,,395.81,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
9.10.2025,אוק׳.25,TICKETS NP הופעות וכרטיסי,,398,הוצאה,"מופעים, הצגות וקולנוע",FALSE,MAX 4398
20.7.2025,אוג׳.25,איטל אופטויק מודיעין,,400,הוצאה,עיניים ואופטיקה,FALSE,MAX 7495
28.8.2025,ספט׳.25,הפניקס ביטוח,,401,הוצאה,ביטוח דירה,TRUE,MAX 7495
28.9.2025,אוק׳.25,הפניקס ביטוח,,401,הוצאה,ביטוח דירה,TRUE,MAX 7495
29.10.2025,נוב׳.25,הפניקס ביטוח,,401,הוצאה,ביטוח דירה,TRUE,MAX 7495
27.11.2025,דצמ׳.25,הפניקס ביטוח,,401,הוצאה,ביטוח דירה,TRUE,MAX 7495
30.12.2025,ינו׳.26,הפניקס ביטוח,,402,הוצאה,ביטוח דירה,TRUE,MAX 7495
20.11.2025,דצמ׳.25,"וועד הורים בית ספר ע""ש יצ",,405,הוצאה,בית ספר,FALSE,MAX 4398
20.12.2025,ינו׳.26,"וועד הורים בית ספר ע""ש יצ",,405,הוצאה,בית ספר,FALSE,MAX 4398
17.3.2025,אפר׳.25,קואופ מודיעין קייזר,,413.98,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
27.10.2025,נוב׳.25,‫העברה/‫ועד בית תכ/‫יולי ספטמב,,420,הוצאה,ועד בית,FALSE,Bank Yahav
31.10.2025,נוב׳.25,קואופ מודיעין קייזר,,424.03,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
8.4.2025,אפר׳.25,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.5.2025,מאי.25,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.6.2025,יוני.25,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.7.2025,יולי.25,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.8.2025,אוג׳.25,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.9.2025,ספט׳.25,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.10.2025,אוק׳.25,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.11.2025,נוב׳.25,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.12.2025,דצמ׳.25,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.1.2026,ינו׳.26,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.2.2026,פבר׳.26,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.3.2026,מרץ.26,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.4.2026,אפר׳.26,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
8.5.2026,מאי.26,"דלתא ייעוץ והדרכות בע""מ",,425,הוצאה,כושר,FALSE,MAX 4398
15.12.2025,ינו׳.26,‫חברת החשמל לישר,,433.36,הוצאה,חשמל,FALSE,Bank Yahav
6.4.2026,אפר׳.26,"פרי סקינקייר בע""מ",,437,הוצאה,בריאות וטיפוח - אחר,FALSE,MAX 4398
27.11.2025,דצמ׳.25,TEMU.COM               DUBLIN 4      IRL,,437.72,הוצאה,קניות לבית - שונות,FALSE,MAX 4398
30.9.2025,אוק׳.25,ריבית,,440.03,הוצאה,ריבית ועמלות,FALSE,Bank Yahav
1.4.2025,אפר׳.25,ועד בית,,450,הוצאה,ועד בית,FALSE,Bank Yahav
1.7.2025,יולי.25,ועד בית,,450,הוצאה,ועד בית,FALSE,Bank Yahav
12.3.2025,אפר׳.25,פול ביג פאשן גלילות,,450.6,הוצאה,"בגדים, נעליים ואביזרים",FALSE,CAL 8973
10.4.2025,מאי.25,רשת 4CHEF מוצרים וסדנאות- צמרת,,450.96,הוצאה,מתנות ואירועים,FALSE,CAL 8973
21.8.2025,ספט׳.25,קואופ מודיעין קייזר,,451.36,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
14.11.2025,דצמ׳.25,זארה - קניון אבנת,,459,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
8.10.2025,אוק׳.25,"ביו -גאיה בע""מ",,470.5,הוצאה,בריאות וטיפוח - אחר,FALSE,MAX 4398
17.4.2025,מאי.25,שופרסל דיל מודיעין,,473.96,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
21.5.2025,יוני.25,איטל אופטויק מודיעין,,480,הוצאה,עיניים ואופטיקה,FALSE,CAL 8973
7.1.2026,ינו׳.26,סופר שוק יוחננוף,,483.93,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.9.2025,אוק׳.25,ע.מודיעין מכבים,,490.45,הוצאה,ארנונה,FALSE,Bank Yahav
15.10.2025,נוב׳.25,ע.מודיעין מכבים,,490.45,הוצאה,ארנונה,FALSE,Bank Yahav
15.1.2026,פבר׳.26,קואופ מודיעין קייזר,,492.91,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.3.2026,אפר׳.26,‫ע.מודיעין מכבים,,494.05,הוצאה,ארנונה,FALSE,Bank Yahav
15.4.2026,מאי.26,‫ע.מודיעין מכבים,,494.05,הוצאה,ארנונה,FALSE,Bank Yahav
16.11.2025,דצמ׳.25,‫ע.מודיעין מכבים,,495.4,הוצאה,ארנונה,FALSE,Bank Yahav
15.12.2025,ינו׳.26,‫ע.מודיעין מכבים,,495.4,הוצאה,ארנונה,FALSE,Bank Yahav
17.8.2025,ספט׳.25,ע.מודיעין מכבים,,498.45,הוצאה,ארנונה,FALSE,Bank Yahav
12.8.2025,ספט׳.25,"מיכל מירוני מנטורינג בע""מ",,500,הוצאה,יעוץ אנשי מקצוע - משפחה,FALSE,MAX 4398
31.12.2025,ינו׳.26,מתנה לאיליי,,500,הוצאה,מתנות ואירועים,FALSE,BIT
7.2.2026,פבר׳.26,אדידס אייס מול אילת-צמרת,,500.2,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
28.5.2025,יוני.25,פול אנד בר קניון עזריאלי,,505.6,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
13.2.2026,מרץ.26,סופר שוק יוחננוף,,506.98,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
30.12.2025,ינו׳.26,הפניקס ביטוח,,516,הוצאה,ביטוח רכב,TRUE,MAX 4398
12.10.2025,נוב׳.25,סופר שוק יוחננוף,,517.85,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
31.10.2025,נוב׳.25,פול ביג פאשן גלילות,,519.8,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
13.11.2025,דצמ׳.25,קואופ מודיעין קייזר,,535.48,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
31.3.2025,אפר׳.25,הייר קוסמטיקס,,544,הוצאה,בריאות וטיפוח - אחר,FALSE,MAX 4398
31.3.2025,אפר׳.25,HYP  ,,544,הוצאה,בריאות וטיפוח - אחר,FALSE,BIT
11.3.2026,אפר׳.26,קואופ מודיעין קייזר,,554.76,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
28.1.2026,פבר׳.26,הפניקס ביטוח,,561,הוצאה,ביטוח רכב,TRUE,MAX 4398
30.3.2026,אפר׳.26,הפניקס ביטוח,,561,הוצאה,ביטוח רכב,TRUE,MAX 4398
27.11.2025,דצמ׳.25,קואופ מודיעין קייזר,,578.46,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.1.2026,פבר׳.26,‫ע.מודיעין מכבים,,593.2,הוצאה,ארנונה,FALSE,Bank Yahav
25.2.2026,מרץ.26,הפניקס ביטוח,,605,הוצאה,ביטוח רכב,TRUE,MAX 4398
19.5.2025,יוני.25,משרד התחבורה - רשיונות רכב,,610.66,הוצאה,רישוי רכב,FALSE,CAL 8973
19.6.2025,יולי.25,משרד התחבורה - רשיונות רכב,,610.66,הוצאה,רישוי רכב,FALSE,CAL 8973
19.7.2025,אוג׳.25,משרד התחבורה - רשיונות רכב,,610.66,הוצאה,רישוי רכב,FALSE,CAL 8973
26.3.2025,אפר׳.25,קואופ מודיעין קייזר,,652.05,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.8.2025,ספט׳.25,חברת החשמל לישר,,684.65,הוצאה,חשמל,FALSE,Bank Yahav
17.12.2025,ינו׳.26,WIX.COM                LUXEMBOURG    LUX,,694.43,הוצאה,הוצאות עסק - שונות,FALSE,MAX 4398
30.4.2025,מאי.25,יוחננוף מודיעין כרמים,,749.14,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
14.11.2025,דצמ׳.25,גויה פתח תקוה-גמא,,750,הוצאה,"בגדים, נעליים ואביזרים",FALSE,CAL 8973
21.9.2025,אוק׳.25,סופר שוק יוחננוף,,757.47,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
22.8.2025,ספט׳.25,"אוטופיה מרכז שרות בע""מ",,759,הוצאה,מוסך,FALSE,CAL 8973
22.9.2025,אוק׳.25,"אוטופיה מרכז שרות בע""מ",,759,הוצאה,מוסך,FALSE,CAL 8973
24.4.2025,מאי.25,ישיר-ביטוח,,762.54,הוצאה,ביטוח רכב,TRUE,MAX 4398
25.6.2025,יולי.25,ישיר-ביטוח,,770.41,הוצאה,ביטוח רכב,TRUE,MAX 4398
25.9.2025,אוק׳.25,ישיר-ביטוח,,777.6,הוצאה,ביטוח רכב,TRUE,MAX 4398
28.12.2025,ינו׳.26,ישיר-ביטוח,,794.32,הוצאה,ביטוח רכב,TRUE,MAX 4398
30.3.2026,אפר׳.26,המוסד לביטוח לאומי מוקד ט,,798,הוצאה,תשלומי מיסים,FALSE,MAX 4398
27.3.2025,אפר׳.25,ישיר-ביטוח,,818.81,הוצאה,ביטוח רכב,TRUE,MAX 4398
27.10.2025,נוב׳.25,ישיר-ביטוח,,822.74,הוצאה,ביטוח רכב,TRUE,MAX 4398
27.4.2026,מאי.26,בי סטייל,,825,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 7495
31.5.2025,יוני.25,אלמנטר ביטוח ישיר תשלום ח,,830.94,הוצאה,ביטוח רכב,TRUE,MAX 4398
26.8.2025,ספט׳.25,ישיר-ביטוח,,832.65,הוצאה,ביטוח רכב,TRUE,MAX 4398
27.7.2025,אוג׳.25,ישיר-ביטוח,,838.75,הוצאה,ביטוח רכב,TRUE,MAX 4398
29.4.2026,מאי.26,הפניקס ביטוח,,852,הוצאה,ביטוח רכב,TRUE,MAX 4398
11.10.2025,נוב׳.25,אולטראס ישראל,,874,הוצאה,"בגדים, נעליים ואביזרים",FALSE,MAX 4398
10.2.2026,מרץ.26,פרעון הלוואה,,886.5,הוצאה,פרעון הלוואה,FALSE,Bank Yahav
11.1.2026,פבר׳.26,פרעון הלוואה,,886.82,הוצאה,פרעון הלוואה,FALSE,Bank Yahav
10.12.2025,ינו׳.26,פרעון הלוואה,,887.07,הוצאה,פרעון הלוואה,FALSE,Bank Yahav
